type,id,bb_1_pt1,bb_1_pt2,bb_1_pt3,bb_1_pt4
train,01199,121.326736 100.542664 256.437927 291.565582
train,07152,38.957222 30.350201 94.421776 99.688438
test,1081,45.986931 46.684319 141.067657 165.874466
train,03249,352.481659 268.979614 687.332581 730.638428
train,11161,50.663891 49.735893 113.807602 123.478577
test,0118,30.768417 28.689835 62.028450 66.748619
train,05282,73.189217 61.110222 150.440170 166.427917
train,08495,65.277313 59.597366 167.354889 179.673981
train,05219,25.051797 29.136364 66.874207 59.770613
train,06050,198.837677 129.875778 466.562927 515.859131
test,0183,40.309666 31.934456 91.043877 96.629753
train,01102,105.384499 83.013481 218.833710 236.560913
train,10063,75.503075 72.400597 174.286102 191.967789
test,2253,435.033234 361.761383 791.748840 815.074341
train,04380,201.990067 160.401825 418.908234 412.554779
train,09958,207.942261 151.369644 407.708618 412.096680
train,07229,60.314011 43.654610 127.414070 126.828140
train,04060,32.605129 25.744181 61.777134 64.446983
train,10383,74.644508 58.430584 144.526367 152.767471
test,0263,394.385010 375.870697 822.244995 923.851013
train,08775,141.658752 114.426559 280.181244 310.944122
train,03132,59.743359 53.196930 124.099609 142.605667
train,12053,109.043350 101.501770 238.887054 268.746674
test,2387,78.147079 56.035034 141.551605 144.942322
train,04254,32.316071 27.789738 56.884514 60.558403
train,12267,336.164581 302.532715 689.494507 780.170471
train,08541,122.805672 100.112175 250.800598 271.845825
train,03306,31.489395 27.724310 66.368210 75.345955
train,06184,84.195236 78.171455 177.674850 216.850830
test,0057,119.531998 98.190331 245.479492 263.776337
train,08915,300.479034 204.851685 621.037354 633.772156
train,06264,194.281967 195.867050 436.704102 524.295837
train,12187,180.094772 149.633072 345.027008 371.418671
test,2067,74.378838 54.075851 167.846283 179.057999
train,10257,120.052757 116.716164 255.163544 304.770508
train,01336,38.369141 34.685818 79.250877 84.779701
train,09738,195.174805 161.210449 389.445496 422.210510
train,09817,414.702698 308.034760 931.528687 1003.273376
train,07366,65.998543 56.484886 152.139923 165.448502
train,11355,41.530022 29.525290 83.126610 85.680016
train,00234,116.611542 112.417358 221.716385 256.227264
train,05356,115.093399 103.208916 230.671158 243.496155
train,02204,92.214836 74.475830 209.497162 209.634918
train,09443,116.872246 80.508064 219.917023 228.688660
train,07086,166.460480 111.915047 501.501526 518.675293
test,1155,64.287407 53.577259 133.744064 135.491455
test,2536,100.963577 100.377335 226.924438 267.819366
train,10706,405.685425 245.523071 1012.244446 1095.198853
train,01667,125.349030 98.546211 253.126099 269.584106
train,09269,42.789848 46.644642 80.104607 94.478363
train,07918,166.207275 124.586395 378.462555 379.876587
train,06735,134.329788 102.877899 276.651245 302.744080
train,06881,86.065453 66.202774 168.026062 185.269669
test,0952,75.124466 56.814766 152.687698 150.242798
train,05928,80.720634 77.477997 171.416107 198.790466
train,03657,79.421196 68.155045 167.451309 185.602234
train,08010,130.744186 144.116279 365.023256 375.186047
test,0506,94.604813 86.796028 207.141800 231.040741
train,09189,80.096611 86.360947 159.891739 172.477158
train,01587,29.327541 26.187897 56.677349 62.611576
test,2962,242.552139 192.268997 488.716919 537.398743
train,04705,281.783997 259.341766 642.337341 695.003784
train,09112,65.612709 49.703102 131.014038 142.043747
train,02755,58.586014 51.038155 118.366241 137.559891
test,1404,108.128136 93.045631 208.103302 233.571518
train,00485,63.709743 55.564816 121.757553 127.031052
train,03978,260.995636 208.498337 560.543274 565.774231
train,05607,20.608164 14.040387 46.297298 47.414261
train,11604,222.681818 221.091966 520.779070 593.117336
train,00765,137.024750 135.659744 353.059784 421.361664
train,10829,187.796677 153.738235 352.821106 382.978973
train,07637,187.654877 117.618332 478.263245 495.859985
train,01948,155.915436 138.239212 317.882507 362.469727
train,07983,240.653061 207.944443 489.203827 504.741882
test,1850,273.545990 254.021851 640.247009 728.617493
train,05867,408.250488 261.527924 1008.360413 1038.791138
train,03718,57.993179 38.055653 115.355949 114.491722
train,00551,31.230137 26.413166 53.968914 59.716988
train,11430,211.641144 173.161346 422.068420 462.865356
test,0449,74.701889 58.214806 151.278580 177.427872
train,02681,97.809273 76.782875 202.687393 213.873795
train,02935,263.239716 143.493378 649.967346 639.889526
train,07403,586.416626 522.154114 1044.748901 1122.398193
test,2799,253.705017 226.398941 546.099854 599.856201
test,1630,172.347534 142.311264 559.311035 629.252563
test,2479,205.685242 202.492020 578.431152 615.591370
train,01728,55.501205 57.894806 114.530418 138.401733
train,09326,268.237610 215.796326 602.658936 676.820374
train,07857,52.726635 41.868866 124.943039 130.654953
train,02561,72.727020 70.975616 166.979858 199.376999
test,1984,248.578140 188.297882 498.921295 550.427551
train,10649,31.555338 27.259296 56.078709 60.570648
train,00905,216.257645 179.618408 498.486938 585.894165
train,05433,97.144806 90.624878 212.607101 249.144669
train,11864,127.287544 71.109970 292.202606 292.767548
test,0732,29.950895 26.837997 57.985676 64.512260
train,03463,32.052132 31.331135 71.191917 84.021515
train,08224,334.447510 294.882324 656.165283 700.056885
train,06955,137.041840 105.094299 284.332062 299.886047
test,0886,150.953339 104.204407 287.015930 294.900421
train,04531,140.432388 116.897034 295.702301 293.746460
train,07778,340.312225 264.900024 738.141968 800.358276
train,01807,82.127510 68.118515 174.163345 187.545975
train,10966,117.192253 101.560486 226.243835 250.075806
train,01453,188.450897 163.284393 382.407623 401.240753
train,04965,169.349915 125.474754 347.718903 341.785492
train,10532,87.973297 75.192299 184.160416 194.127106
test,2702,34.892391 28.265347 68.389015 71.776512
train,07498,326.569767 339.010571 871.212474 857.177590
train,03783,419.736084 355.916473 998.514893 1156.664551
train,06501,156.693344 142.113144 303.328125 318.917450
train,03837,70.464508 59.379292 153.323318 162.519547
train,05748,80.196037 68.274567 153.248535 162.843994
train,02413,140.424255 117.324661 271.769318 296.956177
train,09254,136.969635 138.225082 330.084167 373.891602
train,07925,261.026489 196.335144 580.519714 605.520325
train,07691,169.131317 173.546722 385.365936 465.032166
test,1742,191.252151 175.148926 536.364807 511.919830
train,11916,81.052773 73.569855 175.404022 201.454376
train,05541,190.601318 176.346497 440.263275 514.887939
train,06708,141.227509 114.344315 301.645203 335.406158
train,00877,34.231773 29.494457 58.524357 62.432678
train,11542,350.136719 276.271698 715.986389 792.219727
train,00423,68.432014 52.511074 126.277420 131.789017
train,05915,40.338455 41.464661 90.957405 108.786278
train,07571,357.689301 287.710480 745.187256 796.535278
train,02847,31.089436 26.469452 59.014412 60.488140
train,04738,41.926743 34.289307 88.317810 90.469360
test,2670,41.572556 36.873646 77.555450 83.860916
test,1439,284.425690 274.534149 571.537170 680.016052
train,10440,70.749214 58.518238 138.770599 149.157654
train,04817,30.495272 29.661009 59.928730 65.018967
train,02768,34.681000 28.019503 66.765701 71.585854
train,01521,43.743809 30.210766 98.865082 104.050743
train,03945,151.082031 121.706902 294.627777 304.476929
train,06473,99.430931 73.016830 184.664490 194.313538
train,11639,96.214424 72.120575 195.740005 198.842529
train,00758,131.495148 96.948891 277.707764 301.078613
train,08356,274.496429 221.839401 612.102600 670.744141
train,06827,94.232018 81.743179 228.382782 242.666824
train,03511,55.190800 54.765846 112.924698 123.242317
train,06793,170.734146 151.550659 352.918762 382.619995
test,0640,241.863708 186.500198 462.923035 471.777771
train,02488,72.574432 58.597023 136.549347 152.171753
test,2590,32.233093 26.106209 66.878838 70.007996
train,10814,133.209656 115.435547 280.724274 305.193878
train,01975,46.124630 36.588173 104.273727 114.357407
train,04443,67.146454 47.770859 127.076584 131.895508
test,0474,55.831951 53.196022 100.049202 115.533195
train,03891,167.065536 125.660049 335.948608 346.772705
train,08162,46.905281 39.882309 92.109436 97.956367
train,03725,56.712543 53.297821 140.121155 162.458374
train,02908,296.873535 233.926285 604.222595 660.143677
train,04677,224.413345 208.022919 433.255157 484.400543
train,10594,402.836700 364.095062 817.428162 849.001221
test,2810,68.011688 54.290634 145.565033 152.959213
train,01715,211.828369 182.867310 466.078552 522.349670
train,10674,70.436462 62.912487 130.370178 136.458099
test,2444,265.337036 227.699585 491.182037 515.830750
train,04597,363.682251 314.175476 765.909363 857.311584
test,0820,270.729370 171.138046 507.574188 525.151550
train,08282,39.393185 28.930809 72.424370 74.396843
train,06647,85.167900 71.135834 184.009705 224.196564
train,00938,40.760693 36.050167 114.544876 123.511551
train,11859,148.593933 151.378098 363.755951 406.979401
test,0794,423.233215 334.159576 833.797363 897.130554
train,00617,157.592102 132.256592 397.480957 450.969910
train,08219,224.776047 190.303436 531.535461 563.239441
train,06968,42.048397 32.417488 81.298195 84.792488
train,11776,155.349442 105.589584 324.072876 323.540649
train,05495,96.279907 86.923599 195.301743 205.454010
test,1922,394.403809 343.381226 1079.893677 1227.355469
train,09380,160.205658 147.038300 305.941132 332.464661
train,07745,138.660431 103.140656 279.666901 285.846985
test,1696,100.871552 104.655991 193.188461 220.519577
test,1576,136.504228 185.195560 463.201903 435.787526
train,02993,217.738892 197.358124 439.895508 457.488770
train,04958,75.369926 60.247307 138.155960 145.588440
train,02627,511.875061 436.743347 1065.624512 1086.676392
train,09060,221.870667 199.598267 451.784821 514.088623
train,05775,282.271484 248.267044 646.540710 708.395935
train,11496,225.855835 195.636902 484.756866 521.199524
test,1906,195.718842 152.873352 402.961151 415.063385
train,04528,35.911915 30.988802 71.769974 77.369453
train,07761,97.855270 89.227379 220.889420 247.605499
train,11752,113.915604 85.785378 238.375671 248.167511
train,00633,494.900085 406.776093 1024.624390 1066.968994
train,00987,163.050598 133.522156 334.213196 353.075439
train,06518,210.482742 206.674179 452.718262 497.588196
train,05751,60.151047 41.235844 128.424561 133.190216
train,07481,41.858917 41.757076 81.865891 89.884598
test,1552,462.167664 343.905731 851.859192 867.392212
train,09044,73.803177 62.673668 152.093384 166.036636
train,02603,116.491737 111.423508 237.412674 255.203827
test,2780,48.822659 44.039848 100.332069 112.951958
train,04653,50.393482 38.919464 115.382706 125.803528
train,02698,117.777512 86.960976 245.166245 252.503448
test,2834,126.204086 126.368530 289.225739 334.595490
train,06583,68.144852 57.879414 174.487579 182.796402
test,0450,371.250549 287.343811 716.175659 766.822632
train,11429,275.117645 227.463593 503.649475 521.910400
train,03701,77.850281 58.954678 164.920837 178.418900
train,08146,45.455090 33.689709 108.461655 99.803658
train,00548,98.960762 97.489433 219.642685 243.708984
test,0804,73.438751 57.863976 135.953552 144.451431
train,06663,67.935753 59.758575 131.234039 152.691818
train,10650,78.800804 77.713608 194.504501 240.062683
train,01731,407.796326 258.930847 1395.912598 1411.719604
train,02578,50.315479 44.124519 92.031357 96.401192
train,01885,38.429321 30.620247 69.475952 74.993927
test,1629,38.797554 33.838989 79.932022 91.784065
test,2460,317.956818 290.362885 700.593689 765.596069
train,06457,51.279022 44.987614 113.708046 135.035553
train,03961,73.069740 62.396595 141.530945 152.740738
test,0584,31.061539 28.256031 61.927780 76.150314
train,08092,129.096725 105.780342 259.024475 298.817963
test,2654,176.987991 144.062408 390.617188 387.342163
train,04787,298.227448 238.770447 680.831299 723.807861
train,01505,208.212280 170.780960 425.988403 472.081696
train,04833,85.346344 346.058502 290.660828 607.828369
train,10464,108.614914 92.343811 208.129089 211.505432
test,1849,311.600220 278.623993 664.051514 764.703857
train,10784,203.690720 154.083282 387.411072 407.591248
train,04467,308.800751 241.050125 718.754517 754.578552
train,01951,47.441696 41.747375 91.092102 101.531967
train,10830,123.859253 91.454987 257.753235 269.009216
train,03535,31.588533 20.360809 72.709534 71.884827
train,06803,186.470551 167.387589 378.663116 436.869049
train,08372,68.443527 57.457188 148.593323 162.375168
test,0664,97.921181 119.601326 248.139557 317.372223
train,11686,87.880188 79.171227 171.145538 185.540573
train,06898,40.399681 28.233143 72.726685 76.094048
train,00853,119.115318 109.448120 293.927124 333.619293
train,05565,160.349792 139.855774 337.551270 363.215912
train,11932,59.100536 50.779068 115.536072 127.029678
train,07901,45.781441 39.839325 97.975540 105.463921
train,09270,35.573605 31.824873 73.790596 83.245300
train,02437,148.098083 96.876213 341.460602 345.480194
test,1766,213.118546 176.943420 459.929199 502.300781
train,02863,80.018730 70.589737 193.728867 224.637314
train,07555,176.160583 145.753922 338.815002 372.852844
test,1486,169.772110 148.430496 338.903839 382.310913
train,09190,184.148361 139.805908 340.764130 368.902985
train,05685,397.807251 330.456879 1142.342529 1265.603882
train,05931,43.540123 34.683014 71.432381 72.644913
train,08009,163.227951 116.968048 392.920593 433.032867
train,00407,82.528381 72.971230 170.688690 177.425491
train,11566,50.258690 48.175388 112.291000 135.411697
train,10942,143.496857 99.274132 285.617096 295.616150
train,01823,136.073288 128.106598 303.499817 351.425751
train,04515,405.624634 291.974609 1077.961182 1182.671265
train,01797,203.677078 179.255447 430.976257 484.080811
train,09399,97.786224 103.808830 247.022293 288.115662
test,0716,60.844276 45.614250 137.880600 140.735428
train,06971,102.621078 84.417549 211.388641 239.726318
train,08200,144.469635 84.327896 348.898956 383.247070
train,03447,42.148170 32.467655 84.141014 88.816231
train,03813,38.349998 30.915773 72.068962 74.613335
train,06525,114.954338 92.348312 236.790009 251.982559
train,10516,195.762482 176.633804 366.342255 376.519684
test,2892,143.484802 130.656540 325.823761 343.088104
train,04941,91.926544 62.332008 220.788025 216.381271
train,09079,246.299850 232.485458 503.794891 591.743835
train,01477,88.835770 78.252457 203.169617 226.771240
test,2726,149.853333 133.825043 309.619720 338.203156
test,2809,68.011688 54.290634 145.565033 152.959213
train,07427,105.765678 82.895111 308.896576 356.485352
train,02911,33.781788 31.586178 60.628784 69.543907
train,11414,81.124420 47.143097 193.009766 198.331787
train,00575,303.808411 203.371490 633.858765 636.345215
train,05843,338.883545 327.185913 713.879822 755.583862
train,03888,295.139008 282.920746 611.358398 711.403442
train,11840,55.082249 54.805614 116.200706 129.442368
train,05417,182.796005 159.087860 653.528076 658.580933
train,00921,73.239449 69.349304 151.319061 170.926346
train,00695,24.706003 19.686449 59.225620 61.130993
test,0839,204.443939 190.849976 416.424316 496.890656
test,1614,106.236343 86.556236 204.475327 221.678101
train,02545,46.338802 32.071873 98.921890 102.493919
train,07873,72.014908 40.961208 172.071152 185.416733
train,09302,205.363235 128.706360 508.328735 562.197021
train,05997,187.538864 162.232193 397.889008 423.297455
train,05623,35.522141 33.035706 75.974258 87.014923
train,02771,57.866924 48.732189 125.640099 131.032715
train,09136,67.650177 65.879456 163.482788 189.003433
train,01538,116.423950 86.546417 238.751205 244.966782
train,10459,264.172150 234.385437 519.288635 566.111267
test,2669,36.637150 31.144934 74.803131 80.098099
test,1420,37.350174 30.767761 76.978073 77.421822
train,07613,222.389435 202.955093 495.177704 486.270966
test,2589,46.272533 45.828140 100.180336 112.965752
test,1874,88.084381 69.804306 180.908569 192.480255
train,02491,303.300354 184.499664 633.689575 641.459900
train,11994,175.558914 105.253578 399.299866 397.329346
test,0659,151.309372 131.171722 333.969086 397.992371
train,00741,173.558319 146.010803 373.814453 422.409515
train,03508,171.589852 168.324524 468.114165 466.908034
train,11620,99.685303 88.586945 188.347656 200.159225
train,05558,55.457985 39.200378 103.969498 106.727150
train,06711,66.283012 62.448818 149.427078 178.974686
test,0976,135.225372 125.292969 281.807678 319.610779
train,03593,89.468613 82.803246 246.286407 292.902649
test,2512,303.490417 260.817871 577.021973 623.021973
train,10896,31.189329 24.119617 60.867901 61.668892
train,07688,34.958355 30.160305 67.293312 73.246384
train,01643,134.544037 134.969559 307.500275 374.287048
train,10722,346.693146 291.788696 899.907532 1034.421387
test,2946,68.380531 96.354752 286.442841 404.922882
train,04895,208.672684 163.811005 481.263184 514.877014
train,07568,186.213211 153.609589 415.851898 472.774750
train,04721,143.782150 126.544380 332.619812 340.263214
train,08034,157.180984 124.695488 314.957550 336.654327
train,03673,284.006042 235.360184 632.851257 687.188293
test,0522,51.343956 45.154022 103.897812 115.086037
test,0308,176.065659 136.517181 351.840820 375.506561
train,05092,48.980278 37.814575 109.947319 119.372459
train,03059,117.608994 109.101959 241.096359 288.766907
train,00210,325.307098 296.264343 699.486877 752.383911
train,11371,153.273331 135.577271 344.185699 355.896637
train,12138,343.547058 250.967392 795.579712 879.197388
train,07342,270.133942 218.990601 542.494934 599.156128
train,09833,18.054089 17.424896 39.908264 47.920372
test,1291,143.336334 130.475647 287.590637 325.013123
train,01389,75.754196 65.528961 139.893463 150.195953
train,09787,112.472603 88.818069 220.271667 251.098846
train,09467,158.801590 154.100204 381.388611 414.365173
train,01069,50.711514 39.739983 94.320679 90.929726
train,02220,70.619225 59.033932 137.687866 149.391541
train,10108,82.012367 50.415527 157.584412 152.795197
test,1171,31.766785 29.347240 62.172062 68.797127
test,2338,431.679626 387.523804 769.265259 867.259033
train,11091,238.264114 225.449570 526.757324 594.603638
train,05372,56.756432 21.581520 209.363022 226.427231
train,03322,249.841965 174.503433 524.569702 584.857117
train,08565,136.243881 106.330750 246.972870 252.245605
train,12243,242.874649 168.498383 711.520508 793.440063
test,0073,79.200500 61.118240 194.651276 224.527817
train,10193,210.778717 160.162994 418.625885 430.511169
train,04270,104.754066 75.012344 250.323654 288.990692
train,07039,116.281143 105.893501 234.715469 257.378815
test,2043,49.115738 37.942764 97.681061 102.302361
train,04190,573.900024 502.043030 1119.342163 1244.396729
train,01312,238.162791 236.863636 464.632135 509.506342
train,10273,29.780127 29.774841 53.251586 54.535941
train,06240,136.607468 112.410172 273.260742 302.476837
train,08931,39.859028 37.406971 86.995987 97.550430
train,05009,68.980888 59.579884 149.463699 170.180298
test,0393,164.271057 121.340393 324.811188 325.792450
train,08685,67.399040 54.885799 126.617844 136.178802
train,10047,67.814484 48.981216 133.628586 131.547806
train,09528,111.626366 75.384598 243.005310 245.365234
train,01126,97.615715 62.793880 207.046112 219.585632
test,2277,363.433411 288.030243 756.983948 826.067383
train,06074,68.004799 67.274498 147.062515 167.096588
train,06394,208.134079 123.466583 550.541809 564.343140
test,0247,194.983521 192.928879 520.125854 580.975159
train,12077,94.780869 81.821487 194.135010 199.146683
train,03116,246.855255 212.142334 499.443512 588.840027
train,08751,250.324341 140.552795 804.773560 853.032593
test,2197,100.430237 90.383568 196.295929 206.677536
train,04044,95.309341 96.409164 309.947876 354.829437
train,07296,45.976254 50.327908 94.662048 107.397491
test,1345,57.463631 45.145344 131.276505 131.709381
train,09653,224.367035 166.434753 455.326477 470.852081
train,02014,38.978035 37.646305 77.641129 87.657974
train,05146,45.733723 37.811153 89.072105 97.974632
train,11145,172.262451 136.244064 376.854401 387.618195
train,00024,145.936340 122.243423 303.465576 309.048309
train,07176,39.661160 34.230965 78.107269 87.092964
train,08623,427.051453 285.828766 942.963623 953.011292
train,03064,128.837189 123.106476 282.070190 310.778656
train,12105,119.793762 109.599037 368.176270 398.469055
test,0335,40.942139 35.718132 80.883736 86.005646
train,08997,53.172962 45.057201 109.509193 117.510513
train,04136,68.880852 66.570282 167.150162 192.085007
test,2305,134.848160 126.480072 276.744476 295.890228
train,01054,436.058868 351.846466 848.472961 911.340149
train,10135,153.607468 128.160568 299.618774 313.427795
train,06106,71.651794 63.073608 153.098022 173.761124
train,03384,107.490227 90.250725 217.420135 225.823898
train,08558,53.851181 36.213303 107.041893 114.963005
train,00156,152.617203 148.689835 318.538727 363.342346
train,11037,61.155914 55.118114 127.386795 139.100952
train,07004,81.073372 63.973137 163.587021 179.320633
train,02286,247.779312 101.521133 720.957458 748.710144
train,02166,135.659271 122.398636 291.657867 352.352020
train,09721,382.510071 315.536011 931.274414 929.387634
test,1237,251.605133 194.417557 518.257385 544.205933
train,09895,86.726959 93.305603 184.849472 221.233795
train,05034,51.826638 63.236786 126.308668 138.291755
train,04399,371.588795 361.609937 861.800211 874.273784
test,1003,174.442703 125.155006 318.169250 338.731445
train,02352,49.558159 44.739445 114.849220 128.294693
train,09515,38.245655 32.971840 73.071877 81.066727
train,05200,477.743500 425.394714 1089.024170 1189.939087
train,06049,317.675781 237.321732 724.811584 761.028015
train,00082,81.684120 66.304787 186.898941 200.320190
train,11203,110.461945 108.663848 202.474630 216.338266
train,00362,241.176468 198.183685 505.639160 558.789795
test,3033,85.346031 68.551186 168.260620 179.105377
train,07230,44.281384 42.545101 81.996582 92.450256
train,09941,136.076340 107.405174 263.711731 284.315765
train,04079,639.403076 555.848328 1236.170166 1401.848633
train,10301,234.918365 193.513199 526.333862 581.541016
train,02029,39.934570 29.036739 79.794144 76.657715
train,01260,28.048626 39.263214 93.524313 89.474630
test,2131,121.365356 103.982376 244.858475 268.553162
test,1378,50.542358 38.212387 110.857384 123.932167
train,11298,311.348837 283.774841 705.052854 747.897463
train,06332,112.891647 103.174995 236.629852 262.531921
train,08843,83.599991 64.279373 172.549683 178.338409
test,0101,36.339119 33.383938 74.070175 80.345657
train,11178,104.060692 111.640297 364.166168 430.688019
train,08417,194.708771 158.524796 403.455109 431.079987
train,00019,173.983932 163.492859 371.878357 411.430634
train,03250,48.422070 44.225010 120.170471 137.210129
test,1098,149.433014 108.351814 302.117096 296.064819
train,04302,48.092194 42.377258 92.397209 98.401573
train,01180,154.847198 123.690353 274.394196 288.460999
test,2568,134.889587 95.038383 296.057495 305.857300
test,1721,249.627670 236.647064 564.019592 652.739197
train,02470,58.473667 44.773964 128.933807 142.294266
train,01639,169.596603 130.582138 370.727356 375.006287
train,09237,456.175598 381.438538 987.290649 1040.221680
train,07946,314.478821 285.799225 647.841187 710.321289
test,1895,69.949417 62.238808 142.243881 146.944473
train,10758,51.446407 53.685535 112.648865 121.155754
train,05522,223.927994 193.621185 464.196320 496.607635
train,00814,70.625938 63.084457 142.076263 150.744705
train,11975,217.113525 192.871231 393.593872 454.279755
train,00440,449.215302 397.256165 1000.531006 1131.414917
train,05976,48.429420 44.822052 109.473511 123.409447
train,03609,81.981796 75.422562 170.348328 189.033051
train,11521,101.568230 77.162956 246.358246 261.497437
test,0558,269.481842 230.687439 611.617004 701.680542
train,02790,135.129318 89.349678 280.420532 278.962097
train,07512,50.611443 40.401127 118.632820 122.496223
train,02824,187.321594 197.689117 393.981323 489.963257
test,2688,87.344193 83.442078 196.662109 225.440445
train,04874,188.304810 211.111267 389.025879 462.304993
train,01542,62.459538 41.283348 122.593956 128.053040
train,10423,50.042725 60.199081 123.241837 155.713318
test,2613,74.052628 70.158264 132.767349 133.177414
train,07589,69.557869 63.723667 154.350067 187.942520
train,03692,156.609650 116.967834 322.237061 332.574097
train,03926,66.769302 61.493404 158.308685 181.330017
train,05659,122.505285 86.818182 296.479915 282.205074
train,06410,154.022797 155.263107 444.890747 488.523407
test,0623,196.516266 180.694458 553.938110 651.129272
train,08335,296.249390 231.075516 587.515381 659.056580
train,06844,180.234543 158.816483 371.417145 425.809784
train,03572,45.359402 42.077599 96.894287 104.605492
test,0997,199.048782 129.982162 361.895874 354.941559
train,07669,145.767029 139.085892 318.838135 389.280243
train,01916,23.123226 17.672756 46.961456 51.174034
train,04420,57.499855 49.804138 121.668739 131.877548
train,10877,228.154282 214.725647 525.989624 595.846619
train,08101,357.158386 212.686829 761.845459 864.343628
train,05839,288.448975 219.942062 586.213562 594.814697
train,03746,96.758041 58.829830 280.436829 271.992706
test,0417,111.760513 109.031677 256.635803 311.845642
train,09098,150.221191 51.396130 681.280273 749.772400
train,01496,197.783554 162.195892 383.254364 415.132996
test,2873,58.581688 50.007595 137.327225 154.223404
train,04614,146.477234 142.955872 296.740631 340.329895
test,2427,354.474731 283.648590 713.940491 748.222534
train,10617,61.631840 57.362350 123.935928 135.612396
train,01776,212.914780 215.600418 477.964691 586.580688
train,09378,49.034245 43.585529 94.542542 102.795471
train,07809,537.739319 302.754364 1116.897949 1118.301270
train,06624,62.181818 68.544397 141.843552 156.836152
train,06990,131.890063 142.936575 314.501057 364.991543
test,0843,45.106380 25.886497 98.329720 101.222511
train,11715,42.740929 34.011158 78.212372 82.814095
train,00674,66.815750 52.391659 137.404755 147.211731
train,10938,325.999695 251.717361 641.800781 696.502502
train,07726,53.537529 49.429573 112.994522 124.929581
train,01859,42.765617 34.747490 83.849930 92.397736
train,07892,115.028358 110.431992 234.688431 259.805328
test,1941,46.930763 35.791954 89.822502 92.019211
train,02644,76.892319 57.508434 160.834244 159.786392
train,09003,130.727814 63.948780 259.178986 204.757965
test,1515,361.117981 328.476257 757.529114 820.927124
train,00594,174.066376 120.322960 376.349579 398.989655
train,03869,232.862854 194.563614 512.645508 538.437927
train,05716,108.775940 99.492165 236.367310 262.365234
train,01604,131.653931 143.648804 412.866577 492.622650
train,10765,121.015602 102.816330 239.369415 257.179779
test,2555,36.105713 43.023590 77.512146 90.014961
train,04486,265.737061 246.516602 579.472717 651.257019
test,0931,185.569565 174.092087 340.874298 409.288727
train,08393,40.868176 34.990265 76.240173 78.750984
train,06756,157.403595 136.617233 316.240845 358.905457
train,00829,26.416935 25.877645 53.098560 64.707870
train,11948,84.562431 83.823265 193.993408 232.382431
test,0685,377.553711 305.499268 855.324219 900.677917
test,0565,162.017792 123.425362 328.263489 347.893768
train,03980,54.322083 52.262260 112.464424 128.603210
train,03634,46.352119 49.677525 88.668709 105.719284
train,08073,146.903305 122.950798 307.990234 333.524445
train,02819,55.357010 38.307106 107.807518 110.957047
train,04766,189.719727 166.800400 485.542389 535.771240
test,2901,253.591507 216.415985 492.762360 528.051880
train,10485,70.260338 60.803513 153.193512 157.578644
test,1467,59.513466 54.871540 121.119301 133.753235
train,02882,142.486954 130.327682 293.249817 307.393707
train,09171,200.174683 198.381195 477.313721 587.595032
train,04849,45.554184 31.413895 94.140846 96.024925
train,02736,66.737419 65.216125 155.764511 191.079407
train,05664,114.727516 100.321754 305.164734 378.488220
train,11587,44.049347 47.005241 102.538475 124.119904
train,00706,20.977789 17.034645 46.446198 52.385334
train,08308,116.786804 112.745270 270.153961 300.446472
train,06879,41.207390 40.392586 160.633362 137.468796
train,11667,217.082245 165.582443 395.695618 407.212433
train,05584,37.682903 34.316498 77.351463 85.885506
test,1833,54.743992 51.009727 107.318573 125.559372
train,09291,262.654334 217.742072 610.817125 701.141649
train,07654,339.516357 295.206512 795.440125 866.801575
test,1787,65.240715 62.051846 136.333130 153.909531
train,11453,180.789841 145.666763 359.282867 360.447815
train,05804,119.487953 87.031647 231.321335 229.735001
train,00532,68.959198 59.996510 134.856537 142.560944
train,02956,97.210884 86.116791 208.332397 241.626770
train,04629,65.805328 54.154373 135.964493 156.079330
train,07460,54.423294 52.828262 105.618950 119.807732
train,09345,352.214935 290.832275 673.934509 717.369080
train,07834,60.700485 50.998802 125.599777 138.317566
train,02502,21.226515 22.090645 59.891556 63.698452
train,07780,79.742851 65.320496 147.221756 150.966110
test,1653,61.954758 44.781277 115.130424 121.068176
train,11807,52.405373 46.536263 96.492401 104.688370
train,06619,31.747257 28.732044 61.970943 68.500099
train,00966,211.731140 200.865311 400.354675 442.154388
train,05450,227.883362 112.907593 559.362244 506.933197
train,11728,59.044250 55.368710 120.222420 129.791855
train,03400,88.716820 69.339325 197.174042 196.104889
train,00649,117.518326 91.506424 231.581772 243.917297
train,08247,95.496063 85.480438 206.856995 228.007431
train,06936,244.155502 221.479279 529.010986 589.368652
train,06682,67.147667 61.039032 146.161652 168.824646
test,0751,36.170052 28.685610 66.873253 68.289963
train,02599,46.764648 36.195026 84.354591 85.890327
train,10905,23.977859 25.005577 51.749168 57.689960
test,2481,97.572655 73.338676 214.547028 230.964371
train,04552,29.687794 32.197853 109.963097 135.672348
train,01864,459.095886 409.894867 1078.199219 1154.694580
test,1528,87.698776 69.472084 222.821091 249.297958
test,2761,32.684624 32.851173 73.088066 89.463943
train,10551,56.932877 50.595253 123.398262 131.404556
train,01430,415.608765 367.079559 894.356262 956.813477
train,04906,207.427551 171.125015 511.937500 547.778503
train,02679,94.883347 84.281754 223.730652 254.691055
train,06562,228.149841 215.098526 467.755890 502.509949
train,03854,49.872654 44.026421 115.694435 128.993469
train,00383,114.040344 102.931091 237.253860 270.818939
train,05101,60.030872 45.972099 132.619064 145.612915
