id,bb_1_pt1,bb_1_pt2,bb_1_pt3,bb_1_pt4
03045,56.704422,40.624928,100.693077,104.332481
01395,41.682903,32.952106,85.344360,89.730064
04117,193.980865,148.161499,452.214874,454.481140
10114,33.176968,29.476675,70.087891,74.652527
01075,317.683716,238.459808,678.145935,744.294678
06127,28.936575,24.366808,65.262156,69.098309
11016,125.485184,78.298927,241.019714,236.317566
08579,150.392776,95.983681,425.295013,448.806427
00177,39.417038,31.370520,74.062927,79.383293
07025,412.554968,400.340381,1230.307611,974.122622
02147,95.716682,73.884911,181.706757,190.648972
09700,146.650482,99.618446,317.295837,314.809662
00297,415.172516,398.484497,785.924561,924.971008
08699,313.103790,235.589264,700.769043,729.734802
05015,77.781738,69.466225,161.527039,178.149231
02373,165.052246,147.847183,361.733765,412.784454
09534,164.392120,150.020950,299.037933,317.416779
05221,145.754913,131.264450,288.810944,311.357269
06068,336.481445,255.718201,1057.611084,1123.449097
00343,122.156296,132.868622,278.561218,344.934265
11222,75.958931,79.326752,156.302048,186.243668
06388,306.030151,283.627930,667.143066,723.527954
02093,33.992542,31.596556,63.341019,69.834549
07211,55.913761,38.441990,113.089661,115.905167
09960,74.977699,65.349045,199.744095,204.653030
04058,273.665649,288.769379,606.058044,675.916992
02008,90.367226,58.497719,202.638275,213.175568
01241,40.785503,34.766354,84.429527,92.264061
10320,106.659622,87.932579,220.185028,229.214752
03191,49.424004,46.652069,102.326538,108.286644
06313,44.703377,34.396278,92.823639,101.421066
08862,255.958313,230.234619,554.600464,593.509338
08436,180.210815,191.215744,401.702942,469.635712
00038,35.063511,35.250942,71.709351,80.065582
03271,57.053982,50.609898,117.760223,128.426498
11159,59.983448,47.986137,124.382622,125.758430
04323,73.393295,75.011726,180.364151,222.145126
11350,75.018288,50.605663,162.958893,161.797913
12119,62.664551,56.362495,134.285202,136.516983
03078,185.174957,151.851089,394.946106,436.027435
00231,402.458649,292.628784,880.535034,888.585815
07363,288.250488,254.152191,649.850586,715.227112
09812,82.301392,72.408310,185.998627,228.316620
10129,102.906059,104.794952,183.345276,200.385834
09446,200.208450,177.772095,454.584808,497.608582
01048,71.907448,71.670792,157.325180,186.739716
02201,103.515366,92.127914,214.472137,232.118042
07083,347.002380,290.758179,689.180115,768.367126
03398,74.439148,72.005783,182.330063,218.187561
05353,85.245094,63.180416,168.200714,175.044434
12262,48.563786,42.614384,100.224083,110.954582
03303,94.880646,111.052048,222.324799,258.790100
08544,184.645309,159.970657,377.206909,420.177307
06181,33.997871,32.267544,67.070992,75.509987
04251,343.037537,291.309601,663.389771,715.318970
07018,139.307083,141.065063,296.381775,383.080505
09889,60.819145,43.259567,119.374809,124.812431
10252,148.418976,128.462479,355.792908,390.449677
01333,36.602703,31.344847,75.664276,77.676262
06261,96.064140,75.254723,190.499710,208.983627
08910,175.638626,137.822495,337.192108,378.693207
05028,193.993881,141.254578,404.565186,428.345367
12182,72.378525,46.475372,148.076645,141.881531
09509,164.142975,149.289581,324.779968,351.232361
01107,138.453278,116.810547,282.393005,337.641968
10066,245.956177,212.123291,518.190063,603.199097
04385,284.299255,220.740814,593.179016,627.749146
08490,57.964706,48.004204,159.041428,197.614075
06055,226.070038,147.913040,454.939636,454.170715
03137,121.630493,104.587814,266.443726,305.211578
08770,77.490257,67.506683,171.712753,188.957642
12056,116.944748,106.556465,250.195084,280.258270
04065,218.459686,160.862091,436.905304,454.789215
10386,200.219788,152.962677,400.251007,408.663208
09672,61.880318,50.464790,111.295044,113.527847
02035,51.829765,40.941246,110.142410,115.288010
05167,82.681534,76.632904,173.664902,201.656815
11284,56.585411,41.124447,131.069153,144.560211
00005,114.065239,113.609695,249.960373,281.496063
11164,131.663742,103.464195,289.984253,330.665039
05287,118.728973,90.543091,245.698837,263.525848
09592,66.842239,47.872723,133.569077,139.488388
07157,53.591103,37.562817,104.089676,110.057449
10744,29.334038,35.815011,50.441860,62.876321
01625,309.580292,245.290680,646.032532,682.511108
01991,84.083405,61.732792,214.400482,235.886383
11969,154.478394,137.420197,328.444550,350.061157
06777,65.909294,64.414749,155.510559,181.080139
00808,55.275627,44.182762,157.738449,162.033447
06497,157.014069,143.385162,286.389648,306.289185
03615,88.499664,76.044403,179.558472,190.784119
08052,142.502060,146.607574,267.840485,295.724457
02838,69.648636,56.144001,156.657593,166.089493
04747,234.562088,227.675690,506.054993,575.444214
07595,59.620567,51.249352,119.584427,127.323555
09150,74.376129,64.815300,158.790558,177.103058
04868,40.270172,36.949924,84.569397,90.642227
02717,151.618607,130.447266,330.676086,355.741516
05645,90.511452,49.246090,258.968964,267.533112
11646,306.226593,271.450592,717.972778,807.079224
00727,73.389870,71.404411,144.612320,162.222900
08329,147.334244,168.419052,506.594147,579.498108
06858,132.777527,105.078293,269.277771,297.087769
00893,74.068665,65.594925,165.138779,187.793732
07675,303.108673,238.902664,594.225037,626.656372
05791,57.480511,47.804810,113.683395,124.189690
05825,71.496529,61.951984,135.124542,142.603561
00513,89.098152,67.746040,186.134048,187.753540
11472,452.975494,329.368073,1013.659546,1054.268066
02977,106.096283,64.901543,223.762360,225.100433
04608,66.230133,58.139629,141.159775,151.017670
07441,314.765259,248.250839,633.938232,709.855652
09084,56.919243,47.897671,109.647804,116.189407
09364,84.820015,69.594765,174.400177,188.594330
07815,125.095146,117.007179,251.715134,286.819641
02523,163.437103,130.105103,319.300812,328.490326
11792,74.357201,47.691746,143.759979,154.473648
06638,64.807007,58.166451,121.590508,131.262512
00947,43.376198,23.276237,111.502548,119.339333
05471,109.425278,77.283028,249.327545,267.305481
11826,83.909782,68.173019,238.988037,242.457855
03421,45.364342,38.606304,85.371010,94.709686
00668,85.683731,56.992481,198.100586,205.476288
08266,290.771667,211.585342,814.677429,899.870911
06917,28.482498,24.478819,47.977356,48.019550
11709,166.965042,191.021378,375.499451,440.674774
10690,80.044273,49.462769,203.871826,231.615540
04573,28.108494,26.549578,54.956268,58.050018
01845,166.474136,145.016571,377.279358,437.698792
10924,481.955505,425.481567,968.232849,1008.297607
04693,459.548309,332.260101,982.805115,1137.911621
01411,43.734577,40.229450,86.368340,94.088760
04927,169.692389,166.923890,375.741015,427.566596
02658,98.859131,48.977482,306.211517,340.188354
10570,113.220688,96.849777,223.567276,238.248413
06543,287.011902,224.950867,629.272095,666.474243
03875,326.241821,238.238892,704.307861,745.561768
08186,120.671204,119.250946,237.633102,263.744293
00588,50.788956,43.909721,109.270645,122.385948
10779,49.500591,38.195095,87.449974,91.372467
02451,68.952431,57.424947,163.948203,179.251586
01618,404.357544,254.880310,1079.738159,1143.252930
09216,92.635239,87.817268,186.362152,206.911041
07967,143.132736,126.880142,310.099823,330.476379
11954,378.051819,216.345535,940.525391,971.768616
05503,51.231297,48.185337,110.591675,122.419647
00835,120.283298,92.120507,244.272727,253.416490
00781,21.293427,16.646585,37.959160,38.694241
11500,103.748199,94.667542,214.132767,228.953613
00461,106.890457,97.732994,255.668381,294.115723
05957,277.968079,248.447876,613.071228,661.993164
03628,73.376488,64.018158,196.810989,217.771912
10499,96.698128,72.356064,222.938263,257.724731
07533,228.242249,212.953278,493.058899,568.178650
02805,252.622360,227.923203,523.517456,543.515259
10402,66.594360,59.765320,136.505020,139.343826
04855,200.867340,194.704391,427.257111,484.680542
01563,48.568756,44.688114,99.829361,108.987289
03907,28.067673,27.071203,56.985912,65.555237
05678,153.075943,104.900322,313.398193,323.011719
06431,165.163513,165.289185,369.632294,432.675934
05598,395.929626,274.887573,925.154968,975.267517
08314,492.654358,381.695190,1087.665039,1146.815430
06865,252.387970,232.837082,607.503418,661.413696
03553,79.773338,44.317055,208.318237,214.858810
10856,32.874786,30.229603,61.273159,67.599480
07648,105.371574,56.492828,199.255356,200.369354
01937,33.430256,30.469707,66.582977,71.835228
04401,197.274384,169.025894,419.773956,471.427094
01683,54.835667,45.409153,124.703606,130.546951
08120,55.594757,53.379803,106.916504,123.247101
05818,76.400772,85.670753,172.717010,224.479126
03767,91.493057,66.952454,171.779160,175.344345
04981,109.556046,102.153328,238.026077,261.950653
04635,72.637779,58.927132,133.549835,143.289398
10982,52.556248,36.927605,122.996216,117.649475
01757,58.391335,43.555309,120.429047,122.537132
09359,403.565539,372.268499,748.394292,828.448203
07828,334.406982,264.189209,698.952820,755.096924
10636,180.923431,170.831085,526.736511,568.593811
06605,149.226730,104.864174,293.860077,305.282288
03487,315.589020,209.265289,751.176514,721.110718
11880,99.380386,74.328789,149.857697,145.190231
00655,80.174469,63.838581,165.263458,175.515747
11734,96.662804,82.946793,202.489502,224.670685
07707,34.985752,25.319807,67.946281,69.299126
01878,48.550514,31.004963,104.611992,100.948143
10919,280.604889,255.242294,593.107788,672.443909
02585,79.257217,70.448204,170.595398,184.031815
02665,30.250704,26.353626,58.800793,62.578949
09022,74.187134,62.119213,155.898010,158.964142
05883,268.372314,251.289413,614.972778,661.180847
03848,82.478844,70.461220,170.849548,185.655945
05737,151.879883,155.952972,338.950012,410.112061
08825,119.128090,97.545135,255.167831,267.219421
06354,158.628387,114.836685,335.150696,370.189423
08791,45.810555,38.956932,95.708664,95.813667
04084,34.808979,30.798687,60.600208,64.030022
01206,156.346130,136.348175,330.780762,350.045258
09608,49.705231,35.064762,95.927582,100.290359
10367,110.594879,91.948723,214.892548,224.899582
10087,34.805054,33.941200,78.115623,86.722687
04364,120.064705,108.449249,241.589233,260.862640
03236,66.521561,45.438583,136.089874,147.683517
08471,292.683563,294.899902,727.128967,793.676086
11185,256.912750,188.002075,601.657410,625.321411
05266,39.900352,28.237392,73.269302,80.250946
09573,246.793976,224.701324,519.874268,580.726746
02334,99.606056,79.921562,238.315445,275.983734
09927,31.258772,39.251804,79.733025,105.531868
07256,42.438934,33.821106,86.956268,88.318573
09693,38.619144,35.815842,94.189247,112.912880
05186,219.714890,203.153732,481.174957,580.667480
00304,37.769726,40.634975,77.120224,88.446312
11265,380.353302,234.261124,890.203064,842.894287
07062,108.631836,77.710991,196.056290,205.419174
11051,101.929916,92.480583,195.284698,215.533325
12218,233.215225,204.698456,412.373749,428.543335
03379,47.777832,44.424492,95.802528,106.317879
00130,72.001144,59.980553,144.817001,154.632095
05052,26.067478,28.296329,47.117302,54.266075
03099,29.686897,25.905178,56.500778,63.240002
07382,155.449432,136.658234,443.073975,510.586151
10228,35.715866,35.271393,83.863068,92.948593
01349,295.287048,144.329727,677.889404,699.285034
09747,155.791519,139.670868,286.399261,310.742188
02100,42.257381,36.186043,94.409752,113.478470
04150,72.217415,29.062489,220.620132,221.065918
09868,127.363358,107.883461,263.509033,304.147644
07319,73.453712,73.367294,163.285583,191.542633
06280,393.513153,362.487244,821.009949,914.379211
12163,74.660995,63.809834,130.376343,148.366776
03002,33.265209,31.428270,67.505333,76.271385
08645,85.780136,68.410347,172.240387,184.212738
06160,138.435364,80.576141,308.262329,315.709198
05329,40.878899,33.705444,75.314461,81.808609
10153,115.916481,103.002823,220.072876,239.601807
01032,140.786392,119.674141,311.633118,327.596802
05120,60.395145,53.710659,120.270363,130.809036
08818,181.445251,179.825607,373.022461,428.321655
06369,527.756958,345.144104,1199.784668,1286.019409
02072,53.869537,43.927975,107.668472,116.157951
09635,345.399414,269.346741,700.211853,758.069092
09981,96.492302,80.825279,191.443024,212.275696
07110,404.977631,278.715637,1007.191406,1048.337646
04359,351.810486,282.182922,726.019897,793.167603
02392,149.318542,99.201859,294.505341,297.953705
06089,75.121407,78.950867,132.290085,156.049683
00042,220.537384,202.099991,435.792358,492.254242
11123,254.244553,245.445709,536.872803,596.395874
06012,31.622002,33.900452,73.847473,98.106453
03290,190.214233,195.084793,428.846436,466.623840
02309,287.770874,213.021347,687.785400,725.889648
01140,165.144516,137.429962,306.496002,304.152863
10021,397.066101,330.146698,1024.358521,992.517944
04022,191.188522,192.114853,399.005432,474.804382
00339,84.314873,62.326134,192.892532,213.836533
08737,20.226009,15.188440,37.155525,34.864616
03170,149.382004,107.058548,346.026978,381.850403
12011,115.755463,93.044754,236.965591,250.975723
11258,52.988979,47.326271,95.549751,105.930229
08883,32.180004,29.250463,53.382996,57.108135
04216,260.908081,193.682800,566.404846,616.682739
01094,289.648560,221.493805,595.554443,643.090637
12225,223.946991,148.164978,458.648071,466.060486
08503,185.725525,160.361160,395.187195,402.824890
03344,49.588299,48.723164,101.732185,118.194275
08957,35.314899,23.950115,73.551483,80.117996
06226,67.177231,62.837482,128.728455,140.198730
10215,78.143448,65.220894,142.891785,156.335495
01374,387.427490,341.582336,716.563538,776.083008
09855,181.035873,114.513016,395.298431,396.868622
07324,416.834900,368.005829,790.939453,901.145081
11317,107.541183,80.852188,230.153915,238.604462
00276,81.438980,77.271072,173.056915,191.458664
08678,43.488815,38.737022,88.243279,96.603714
05314,74.513748,59.184082,157.287308,169.008087
08598,218.892044,218.189163,412.925385,484.442444
00196,104.662766,81.490509,208.418762,213.079163
02246,121.161957,110.589966,265.212280,288.420837
09401,252.010025,170.010971,451.615692,468.332275
00252,249.795975,223.728043,483.602203,522.156128
11333,44.252789,33.307491,86.274994,89.563522
06299,57.157722,46.243893,119.132782,121.435646
02182,297.331116,190.595551,598.435486,599.267700
04149,188.895004,147.026840,416.215729,410.161072
07300,139.963776,100.203278,263.759766,261.431122
09871,242.112183,209.193024,520.096802,561.014465
09425,86.993675,53.286957,213.384171,224.644043
02262,65.229691,56.285629,135.340424,154.466675
06179,73.864746,63.249954,161.655823,171.631561
05330,31.644985,29.854483,56.749474,61.152122
03360,252.686417,164.170258,517.540710,515.499451
08527,80.092506,75.584694,157.209290,160.997482
00129,197.631561,221.949112,471.119171,632.592773
11048,75.826614,65.357330,147.034485,160.141174
12201,71.762886,66.815063,151.170959,165.914291
04232,241.664047,221.724136,553.112000,599.277710
01350,54.252643,56.155391,110.764271,132.645877
02119,50.268639,50.236988,114.454597,146.087769
10231,158.650787,139.730667,330.201599,374.927094
03080,34.400505,29.954515,66.681183,71.369804
06202,151.476868,124.541588,363.774658,401.043121
08973,64.970863,53.162083,158.587158,177.356415
10005,190.005676,141.574753,354.906677,367.029083
01164,30.448696,33.448997,48.283085,57.388733
06036,87.644150,49.300728,194.755356,204.506546
12035,34.339142,36.292885,58.547955,64.883797
03154,164.294876,116.263954,307.089630,304.995392
08713,37.638058,32.911140,72.685982,77.156006
01284,68.287643,54.274635,128.183960,140.572937
04006,117.306740,92.386581,238.595093,256.302368
09611,191.924759,140.348785,394.810059,400.536804
02056,192.252930,136.655426,452.223724,456.833740
00386,51.702518,55.317833,104.192261,126.052673
08788,148.194412,117.536552,288.340332,292.050720
05104,251.054337,225.428543,490.362427,535.276611
11107,159.071518,141.559952,336.366272,374.613434
08468,91.005409,100.281670,218.766235,275.557281
00066,559.819239,421.877378,1252.273784,1280.735729
07134,34.954239,33.450874,78.980209,94.575798
08661,46.555317,40.923286,91.129242,100.118729
03026,35.255680,30.922913,61.752319,64.654221
12147,64.067932,63.146896,119.004189,141.181412
04174,64.728142,56.166779,165.374405,178.467697
10297,46.120686,32.670212,90.813141,92.923920
09418,47.178280,40.421661,110.504623,124.274193
01016,15.399319,13.368129,35.794685,38.189671
10177,61.834961,57.470177,168.654724,179.660233
04294,34.609917,28.689898,65.596649,68.803459
08581,183.022003,92.675125,619.974243,625.099915
06144,52.600037,47.620045,112.911140,128.467987
00114,280.228027,223.959610,555.411926,585.641724
11075,138.661255,124.534729,523.904602,596.951660
05396,67.845596,54.983326,167.503143,173.577881
09483,173.342285,142.478455,339.803986,347.675842
07046,31.502850,30.600382,51.668301,57.907509
02124,34.293003,33.773132,69.851738,75.497269
09763,62.821171,57.508278,105.533020,108.994194
05076,69.265671,64.906158,154.043854,166.768280
11395,43.704136,45.885040,105.640274,118.726891
10038,172.415207,145.587585,341.112396,373.441345
02310,47.404427,37.419582,115.283798,123.209679
09557,160.438782,153.526947,310.562592,330.059570
01159,31.290359,27.465319,53.802311,57.828636
07192,243.582336,182.724838,493.429047,520.786438
03289,44.565475,30.398409,127.757782,138.942200
05242,64.075699,50.942329,130.436157,140.217529
12008,284.057617,240.368927,603.124756,659.020020
11241,38.790970,36.041195,90.727608,99.090164
00320,197.433151,175.686584,322.420349,334.056213
03169,111.004372,100.975716,233.931610,249.973648
07272,266.848267,142.895157,741.240662,741.441650
09903,272.275177,273.265625,581.838013,697.751526
09998,150.576752,133.627411,299.378937,317.801056
10343,77.337471,67.545403,149.717865,169.038086
01222,245.338165,194.117050,491.374634,523.320251
05139,91.616707,85.755150,194.859558,223.750809
06370,35.672974,38.714962,84.512543,102.305321
08801,68.196083,55.375172,131.265213,134.195084
12093,460.023407,373.002930,924.870422,971.935669
08455,40.013149,41.431103,82.982399,93.682434
03212,130.725510,148.144440,246.184113,270.107391
06090,218.485504,64.044464,493.687317,451.799744
07109,195.459518,165.724564,472.878845,510.860138
04340,35.765217,27.510946,68.129646,67.141357
07723,86.577881,62.600529,155.790955,164.063721
07897,52.954479,50.360558,106.447182,117.880936
10689,114.169983,109.375221,314.899933,360.993103
11710,316.738525,200.411209,722.330444,745.611267
03438,43.123116,31.623428,101.087654,111.784393
00671,170.377640,170.286728,368.303894,417.707184
00591,244.229752,226.248138,502.867249,573.666687
05713,31.787664,26.780621,62.194305,64.165596
10569,132.307968,126.584160,257.367310,282.040192
09006,364.212097,366.309509,703.850525,765.148621
01408,30.542274,28.551708,60.912380,66.121849
02641,83.684662,80.679489,240.426682,268.875763
01493,26.500938,20.640589,53.811810,54.288734
04611,87.088524,81.916840,187.020493,200.963165
07458,29.159286,30.718204,64.376724,76.161682
03743,48.026871,26.098774,93.132439,85.931664
08104,313.772827,236.833557,653.291199,748.111572
05788,76.688652,64.714127,168.283722,189.298798
06621,61.072983,56.635574,122.576187,131.374619
05468,79.002930,24.341576,207.932388,207.770508
06995,128.520085,117.235729,260.782241,277.100423
10612,267.601044,215.096085,580.652039,626.585449
01773,60.794937,51.838989,189.746002,184.395538
03697,106.579346,104.515198,266.210907,273.180420
06415,207.814178,182.744965,445.745941,512.593323
03923,50.185959,41.106506,96.662682,106.157692
09149,80.598625,56.458527,146.467499,148.208054
01547,155.641647,115.823792,322.895874,347.322510
04871,288.190002,296.109619,643.308350,710.998901
10426,64.950554,66.087196,135.559723,151.798813
04425,80.773254,72.294754,139.925735,162.482773
01913,54.958477,52.014797,121.056282,139.395020
10872,119.257912,105.551094,270.631104,309.750793
03577,117.169418,113.185577,229.809586,263.853516
06841,254.603622,255.312439,541.688477,600.893005
08330,78.674454,74.552521,166.700897,186.422897
00811,150.721375,114.468254,440.023804,461.546265
05527,77.212822,89.009438,209.365768,237.418732
11970,142.311340,117.355705,310.541260,342.926453
01988,130.693039,139.494507,298.318329,364.024475
07943,217.550537,154.288437,506.648712,552.208313
09232,67.376450,59.764275,148.772934,174.280609
02475,128.001633,136.013351,273.261902,324.185822
02795,349.810760,275.455353,790.106262,835.772583
02821,71.105064,51.428120,145.086411,141.338165
07517,29.688009,29.561279,54.389175,65.178474
05973,49.981537,47.296219,110.031448,123.412163
00445,39.635685,31.963680,81.612122,87.262650
11524,80.289146,69.353958,156.739716,167.655121
10900,39.040222,29.384102,69.358711,70.701347
01861,40.579758,36.198570,85.776314,91.920326
04557,75.331497,56.365894,174.386078,195.173523
06933,45.221340,40.723022,113.217590,125.604767
08242,259.600067,311.839935,668.528931,802.047729
03405,31.586515,27.036816,55.011818,59.396614
06687,102.109093,100.840179,233.962234,273.076996
11899,178.534256,187.663284,434.686157,511.327484
03851,43.735905,36.952423,89.359245,90.962662
06567,147.450714,122.021675,315.885895,341.111481
10554,91.585571,72.310677,191.876709,206.253326
04903,112.469032,90.645279,239.876266,237.653854
01435,39.663910,26.561031,88.858177,83.100266
07465,107.077026,80.157166,202.467697,209.215942
02953,212.076675,185.010056,499.032318,542.119202
04998,404.132355,232.115402,1007.098999,987.912048
11456,325.633911,256.099731,683.357910,757.855408
08139,108.926552,89.124382,204.043060,208.136841
00537,33.296211,29.608643,75.489883,84.755440
05801,176.710846,106.849823,376.355347,395.901306
11802,83.444504,69.763069,185.628754,191.529999
05455,213.893494,199.547501,435.301880,504.758057
00963,363.505554,291.304230,865.724792,1011.442810
02507,55.232292,47.618080,133.048325,143.851883
07831,27.028364,33.873295,81.844009,104.126183
09340,270.147217,225.351578,615.546570,704.280884
07785,46.164982,40.072807,93.868134,100.953552
05661,145.460480,123.225876,340.174255,404.464050
06428,98.834099,78.693527,202.746399,225.842026
11582,178.019608,141.114868,412.086121,404.947418
02887,296.934845,257.577271,646.395691,683.844543
02733,205.228134,189.662262,494.258453,589.426453
09174,188.756012,170.352020,401.456207,454.504425
09294,30.644442,27.466421,58.865452,66.353195
07651,59.160931,48.699841,160.398758,154.814407
04418,192.512665,136.294189,388.966125,388.534454
00703,191.413422,141.271011,375.781250,396.426483
11662,190.443054,194.586121,534.514038,635.590942
05581,33.659725,29.752974,66.983406,73.443291
00798,94.885635,93.702072,207.718689,230.319199
08396,35.272964,31.981956,72.891502,80.933334
06753,196.121216,176.568130,445.166534,474.515717
02448,35.701828,28.097042,71.066360,76.239143
01601,97.907707,73.559448,295.637817,303.849609
10760,260.239777,230.170883,511.440002,558.901306
04483,271.870300,259.532135,597.316101,689.866394
04763,55.905094,47.271538,111.071411,125.106247
10480,72.613068,46.975281,131.229492,138.971405
03985,75.958344,60.562500,151.113174,161.470703
08076,171.548065,143.317535,340.047699,359.798859
00478,46.845135,41.769035,122.484978,141.235428
03631,109.497765,88.344566,252.047363,255.287872
11519,182.553894,131.506302,371.192810,392.932678
05143,31.385555,26.142197,68.813377,77.306526
03188,308.881317,265.005310,697.795105,790.949951
07293,92.633148,85.830917,205.484543,236.696976
10339,138.528336,109.345207,271.558990,286.115143
02011,374.467621,295.344543,779.838379,852.713257
01258,85.038849,74.673454,193.998093,224.112000
09656,73.756775,51.808697,157.482254,156.962570
07173,73.791649,56.159821,147.809036,154.828690
11140,239.340500,173.370407,491.475067,512.050537
00021,414.257843,367.822540,899.820190,992.134949
03268,58.132420,52.294189,114.552582,128.019730
05238,38.545731,40.902637,82.500404,97.829231
06071,121.089249,120.032669,310.207092,332.024536
10042,85.740616,64.585686,166.381256,170.924377
01123,43.721657,39.092232,98.966255,106.459846
09979,119.967918,118.187485,250.412216,294.008545
07208,221.280319,212.481094,490.199493,554.289551
04041,55.169491,56.682602,115.639656,132.205170
06391,228.607758,174.988617,529.095398,614.637268
12072,266.462708,226.262543,530.252747,575.376953
08754,291.187592,209.372589,581.802490,584.780029
03113,44.895447,23.032307,101.827263,97.429604
10196,177.777466,177.125488,409.974854,497.340210
04275,42.442673,45.811443,93.932999,117.804016
08560,34.471626,35.096226,79.313118,99.960274
03327,94.289604,83.662621,183.798386,205.123016
12246,66.673782,52.090477,139.919220,151.023178
08934,387.170190,378.138478,712.311839,794.726216
06245,219.461441,197.397812,503.584717,522.767334
08680,48.480473,42.914070,98.988007,110.781586
04195,76.552589,71.001183,153.146851,173.890182
01317,166.456055,155.740921,351.470886,388.244019
09719,203.595795,152.356628,411.950287,380.394348
10276,143.800110,138.573212,277.930725,302.002533
09836,46.216888,44.142799,98.627716,107.931534
07347,184.077011,143.714996,523.644409,503.658813
09782,71.757362,56.506935,147.021774,159.138931
05097,72.537247,37.325706,141.601700,136.036240
00215,279.464050,223.348694,603.974487,683.652466
11374,160.263550,141.553101,332.045105,358.969391
11094,33.619080,29.096401,66.738701,78.516151
05377,217.124283,182.471954,489.539581,513.228638
02225,70.273872,62.331310,136.322174,151.536240
09462,145.207581,98.279678,381.599823,389.199005
08846,90.471153,68.880829,159.123657,174.950195
06337,96.947739,91.852516,232.709167,252.832764
10304,185.546478,165.795944,455.816681,596.852478
01265,203.254181,193.722168,420.191437,471.415680
04307,96.197952,73.226303,196.556015,209.812881
01185,129.292908,112.737892,242.703659,264.740112
03255,108.837479,93.586121,233.330078,250.358444
08412,314.360260,236.482697,630.414307,665.915710
05205,129.678223,100.785263,258.441742,261.413208
08489,101.342026,104.468430,262.527405,317.349915
00087,76.901466,59.192318,144.554276,147.154938
09510,163.351791,142.330139,320.061981,367.458649
02357,48.738636,33.261139,101.896515,107.173447
09944,381.775208,223.768829,729.839050,735.629822
07235,231.808380,188.834717,550.872437,610.540894
11206,165.429108,144.287552,341.011383,364.215424
00367,86.575317,62.308113,175.995544,179.153183
08769,496.213806,288.685120,722.120483,570.701477
04248,203.234329,166.606125,414.575989,460.070862
07001,36.284657,26.630264,131.859634,154.737595
02283,50.967072,53.564442,134.779312,148.690735
06198,131.831482,119.654327,285.979126,306.384094
00153,332.962616,275.664642,774.232910,853.894470
11032,26.003960,19.662926,51.552708,52.352676
08909,60.109238,55.803314,126.795547,141.865829
06278,342.962891,248.259293,818.487183,828.630371
05031,31.077082,33.620022,64.872963,76.749756
09724,139.647369,99.918053,274.473572,289.371155
02163,77.955696,65.303421,158.981277,170.166397
09890,71.879272,67.567017,148.215363,155.572845
04133,30.072321,30.436777,56.681381,64.842918
03061,29.436739,28.851191,53.709972,58.026623
00228,24.662529,24.367109,44.357082,49.814274
08626,72.656326,57.919895,145.141678,149.313431
11349,397.183685,309.104156,841.080750,813.817017
12100,329.616730,250.236450,653.431030,693.114929
08992,42.796658,29.614323,92.184792,94.368904
06103,584.063660,309.810852,1223.063110,1148.884399
03381,34.423336,28.280270,71.291687,76.595573
01051,436.646912,396.320282,980.352539,1073.932983
02218,53.733826,54.210094,103.372971,113.344971
10130,68.746292,55.112091,148.793579,160.144775
02432,368.554169,249.119781,960.707642,1013.625977
09275,457.707733,379.401062,1032.943359,1172.086426
07904,52.989677,60.158035,127.359001,144.378510
11683,69.651886,67.764542,148.602448,161.134949
05560,59.312363,50.648491,132.330292,141.907516
06729,342.750153,320.480591,793.419250,950.700867
00856,50.846497,42.707272,95.306786,101.559959
11937,324.183746,222.022720,682.215576,735.657593
05680,356.933868,344.075897,808.836731,879.984558
00402,166.340851,124.514839,302.750824,307.534027
05934,379.275574,266.299194,908.176453,910.710876
11563,138.054779,99.136375,271.622772,289.657440
07550,151.224167,113.927528,302.397064,324.047913
02866,75.702797,76.766289,160.925095,180.084396
04719,154.570282,130.508606,361.361847,380.961456
09195,103.776741,82.648201,207.373169,234.396866
04782,216.675735,222.215378,507.501617,626.545227
04836,140.537582,145.945007,435.672607,437.348694
02749,66.601677,62.600758,133.174622,147.135773
01500,174.831985,163.165405,411.066772,472.951263
10461,134.267517,133.564651,293.853271,321.528564
03964,57.860687,61.050850,136.956406,167.819153
06452,72.406784,47.188915,132.865295,135.046143
08097,379.947998,325.266083,685.032349,713.885437
00499,101.208549,85.103149,199.694824,220.354980
00779,138.791962,92.639801,277.203064,279.486389
08377,499.285156,293.090576,1038.958862,1005.165466
06806,112.015045,109.604683,251.155411,277.215210
03530,157.484070,152.707748,307.642151,339.900757
11618,97.160934,83.413925,191.535034,200.734451
10781,196.550476,131.848526,379.327209,385.950439
01954,187.793732,134.101715,352.143402,354.783813
04462,255.721771,215.311890,669.028809,715.305664
10835,246.865158,190.129883,521.795959,542.349304
06586,267.517792,218.954636,549.724243,538.876404
08143,443.066467,309.482208,1024.840332,1072.298828
03704,287.432556,88.855301,792.955688,792.406372
02929,144.758667,133.979111,302.226379,323.588898
04656,43.514725,37.054947,84.473328,90.810951
10655,284.186157,242.378510,590.309998,620.396423
01734,56.694515,45.845379,122.113037,129.432556
01880,34.389702,27.249950,70.567352,76.701508
11878,32.228330,24.617336,66.763214,65.716702
06666,102.110855,85.499802,204.309723,231.295105
00919,108.236481,60.341755,213.494888,208.770981
11757,79.361008,70.674095,175.798447,183.805344
00636,26.459726,22.313341,49.277809,49.882717
08238,45.606621,34.923737,97.026581,101.044228
06949,229.336792,194.702118,475.542603,555.803101
00982,276.901398,235.046783,592.198608,613.649719
07764,136.931000,116.090797,296.140106,330.893890
