id,manual_1_X,manual_1_Y,manual_2_X,manual_2_Y,manual_3_X,manual_3_Y,manual_4_X,manual_4_Y,manual_5_X,manual_5_Y,Gender,Race,Age
06050,272.636,284.085,388.160,275.759,331.959,345.489,294.492,428.749,375.671,428.749,1,0,2
06045,41.481,43.452,55.702,44.719,49.436,51.407,40.988,58.518,51.548,59.292,1,0,1
11402,43.130,45.927,57.538,46.170,50.000,53.100,46.231,59.484,54.560,59.484,0,2,1
11417,102.391,114.154,138.773,109.680,126.000,132.000,113.561,151.969,138.855,148.288,0,0,1
08019,50.532,50.216,66.306,52.845,60.522,62.625,48.533,66.411,61.048,68.304,1,0,2
02363,244.833,246.566,340.013,243.488,307.459,293.014,245.793,357.565,334.165,357.065,1,0,2
02376,404.840,443.826,562.024,430.641,486.069,511.352,405.078,575.380,555.128,562.021,2,0,0
03392,313.279,366.183,416.147,336.057,356.080,399.742,341.411,491.525,433.512,475.287,2,1,0
04559,120.656,143.049,168.411,132.277,157.289,168.602,138.576,195.115,177.782,184.888,1,0,2
03387,105.535,118.406,144.569,106.747,130.289,131.061,114.466,149.586,152.287,141.481,0,2,1
07904,81.833,87.849,115.107,88.225,102.700,107.023,82.773,121.310,110.783,120.370,0,0,2
07911,70.954,76.682,97.409,76.818,88.818,89.909,71.227,106.545,93.727,107.773,0,0,1
08251,275.272,299.347,380.945,293.286,310.524,371.569,301.926,424.876,384.466,422.296,1,0,2
08244,302.529,246.337,345.676,240.818,348.185,282.962,295.505,367.752,328.116,367.752,1,2,0
09958,254.175,262.571,345.984,266.160,288.745,320.803,257.503,358.148,329.466,360.670,0,0,1
06218,441.727,475.047,615.907,472.725,524.348,560.253,453.248,640.260,593.619,634.558,0,0,1
00422,166.024,169.844,225.871,166.279,212.628,182.323,180.031,244.461,228.163,233.256,0,0,3
00437,310.414,329.039,560.949,320.027,494.260,390.922,399.333,544.727,549.534,536.316,0,0,3
04711,304.396,352.396,382.283,305.302,302.585,380.472,327.943,461.981,385.000,420.321,1,0,2
04704,251.407,340.535,342.233,287.907,276.872,370.244,303.186,438.151,386.372,394.012,1,0,2
02777,658.778,723.961,1032.440,684.765,838.000,872.768,746.061,1058.330,1032.440,1035.020,0,0,0
08418,61.377,64.011,82.820,64.387,72.287,77.742,60.625,86.958,79.999,87.898,1,1,4
02762,217.168,235.217,299.207,232.995,258.998,269.700,224.291,323.705,297.160,320.582,1,2,1
00993,299.560,329.931,410.233,334.564,355.154,359.787,316.156,440.497,383.981,444.207,1,0,0
00986,439.566,498.014,604.166,434.281,546.397,547.327,495.588,642.995,672.088,573.170,0,0,1
06444,163.550,172.586,211.362,163.141,208.981,198.032,181.404,234.731,215.026,224.427,1,0,1
06451,73.018,74.876,99.962,78.374,79.130,92.501,72.875,105.352,93.336,109.153,1,0,2
11016,136.382,151.380,169.215,152.191,141.247,181.375,156.244,202.047,177.727,202.858,0,0,3
11003,183.008,196.286,254.821,200.127,225.350,225.350,196.144,277.919,244.731,279.512,1,0,2
03786,94.341,103.405,129.619,102.915,115.316,121.474,91.646,132.804,129.619,134.519,1,0,1
04158,70.600,82.900,106.750,84.400,87.550,101.950,77.209,112.117,100.159,112.710,1,0,2
03793,82.348,90.594,113.767,88.603,93.260,111.398,88.166,119.217,117.921,118.136,1,0,2
01962,53.164,59.785,76.036,58.581,66.607,70.619,55.930,79.600,73.320,78.402,1,2,2
01977,178.510,193.701,246.307,189.156,211.239,235.326,186.175,251.014,251.925,247.020,1,0,2
06619,42.041,43.744,57.993,45.138,51.256,51.875,41.809,57.683,55.282,58.535,0,1,1
10942,173.480,179.097,236.042,184.004,186.460,230.195,177.688,255.689,225.129,260.358,1,0,2
08645,113.316,122.676,154.453,117.823,139.315,146.480,121.867,162.772,154.453,159.537,0,0,2
08650,79.990,83.223,109.091,89.459,94.541,101.008,76.756,111.863,99.391,116.020,1,2,2
10957,250.927,254.929,320.302,258.932,249.593,300.290,244.701,348.763,299.845,357.657,0,2,2
04305,116.817,113.030,157.988,119.513,149.094,135.121,122.705,167.871,154.250,169.086,1,2,2
04310,38.768,41.510,52.728,40.762,45.374,47.368,40.887,55.096,51.855,54.847,1,0,1
05819,49.472,52.857,66.154,52.857,55.317,63.553,47.797,68.307,64.878,68.261,1,0,2
00036,248.737,239.363,344.677,265.827,289.028,314.424,222.073,328.478,323.657,352.582,1,0,1
00023,52.259,59.077,72.776,56.183,63.322,69.046,57.533,85.189,72.390,81.330,0,0,2
05869,42.333,44.193,54.113,43.367,48.327,51.427,44.193,59.900,53.080,59.900,0,0,2
00046,71.535,77.845,96.167,78.009,83.480,94.583,75.776,102.967,93.224,103.647,1,0,2
00053,114.597,130.694,156.106,124.504,137.111,143.854,124.149,179.817,155.116,173.731,1,0,1
07698,624.599,630.538,776.273,651.575,740.411,741.401,594.904,805.740,746.350,815.639,1,0,3
04375,366.827,369.892,657.744,362.127,508.081,520.321,411.045,644.944,632.477,649.976,1,0,2
04360,509.943,619.087,769.753,610.782,616.714,646.373,540.788,798.225,732.976,798.225,2,0,0
05384,58.546,62.607,80.245,61.655,66.985,77.136,61.972,85.638,76.565,85.321,0,0,2
10932,87.671,96.120,115.206,88.610,112.703,110.825,97.997,133.354,118.022,127.409,0,2,2
08635,44.045,50.785,62.138,49.484,53.041,55.674,47.068,62.911,62.774,61.952,2,0,0
08620,250.364,272.818,333.091,265.727,270.455,320.091,268.091,386.273,330.727,385.091,0,2,3
10927,293.784,316.863,397.729,318.605,367.725,394.056,309.012,449.224,379.214,442.730,0,2,1
05391,226.259,233.247,302.261,243.979,222.796,275.531,208.837,332.143,271.912,338.661,0,0,2
04898,167.393,155.755,240.681,156.069,223.067,195.387,168.966,228.414,228.414,227.156,0,0,2
06669,176.947,184.573,238.228,182.394,202.821,213.443,188.113,249.123,228.968,246.399,1,1,1
04128,47.797,47.639,70.858,47.746,59.189,61.992,51.771,74.129,66.931,74.200,1,0,2
09499,250.765,267.394,329.010,267.655,292.252,313.101,262.117,364.805,316.498,366.752,1,0,2
01912,78.387,76.245,104.094,78.923,98.203,94.454,75.038,108.571,99.542,111.324,1,0,2
01907,159.070,172.206,212.688,171.627,193.886,200.427,164.321,226.585,211.223,226.641,0,0,3
10097,189.525,205.859,249.322,193.124,210.565,241.571,208.627,276.729,257.073,270.085,0,0,2
10082,123.571,134.286,178.000,137.286,152.192,174.278,129.571,196.000,166.857,198.571,1,0,2
06434,500.099,543.636,701.379,493.789,637.020,664.152,476.753,662.890,677.402,616.829,1,0,4
06421,247.507,261.391,348.832,264.038,280.025,332.956,249.953,384.968,334.399,389.827,1,0,2
11066,521.519,563.161,719.317,575.653,556.915,663.101,494.452,785.943,663.101,798.436,1,0,2
11073,44.095,52.096,59.957,42.129,58.694,55.395,56.658,68.590,69.432,60.729,0,0,2
02707,301.415,343.194,384.974,335.236,297.436,404.869,334.241,487.433,412.372,469.627,1,0,2
02712,331.307,431.654,607.260,382.874,494.370,557.087,385.661,665.795,640.709,629.559,1,2,1
08468,164.825,177.054,211.498,177.597,204.102,194.239,172.306,242.063,201.020,238.003,0,0,0
06985,103.474,117.662,145.564,113.369,124.436,138.753,113.559,168.411,143.592,165.346,0,0,3
06990,189.087,217.359,281.029,208.586,234.950,276.210,199.445,318.652,277.280,305.329,1,0,3
04761,111.778,117.558,156.705,115.010,131.930,141.397,119.953,168.143,150.556,165.420,1,2,2
04774,187.363,203.414,264.583,204.189,224.741,259.278,191.873,277.363,262.483,276.886,1,0,2
07299,133.621,148.835,186.872,142.496,172.672,180.533,139.707,206.144,173.179,203.608,1,0,2
00452,323.133,253.882,365.928,242.988,372.153,301.346,316.130,340.251,342.585,341.807,1,2,2
00447,392.663,407.305,531.758,413.405,471.362,473.192,399.984,608.627,512.846,598.866,0,0,1
09928,222.962,236.414,310.065,250.539,267.690,298.967,217.917,332.597,282.488,339.324,1,0,2
06268,78.164,86.318,110.217,79.253,90.563,102.810,87.625,119.021,113.750,114.208,1,0,2
07974,291.814,233.913,336.303,264.008,327.470,302.936,235.875,353.640,261.718,363.781,1,2,2
07961,51.065,55.329,67.395,54.773,60.818,70.687,55.451,76.660,66.704,76.400,1,0,2
08221,402.846,415.712,554.742,411.186,475.273,505.950,425.627,580.823,542.185,577.373,1,0,2
05790,66.153,72.790,96.203,75.923,75.410,90.083,65.101,100.945,94.624,105.105,0,1,1
05785,440.186,471.781,602.253,476.036,514.730,533.600,445.701,638.000,568.580,642.645,2,0,0
08234,277.598,300.876,382.577,294.485,340.510,360.948,291.400,429.929,386.213,421.129,0,0,2
10483,64.793,65.352,84.751,66.285,73.933,81.021,63.487,88.668,80.275,89.601,0,0,2
10496,93.593,100.526,123.328,102.375,109.924,121.017,94.672,137.040,118.090,138.581,1,0,2
04529,71.897,75.804,95.203,74.959,86.080,90.349,76.283,105.790,95.183,105.870,0,0,2
09098,373.526,312.970,609.260,294.046,560.059,414.076,409.210,574.116,591.959,537.891,0,0,2
02313,52.973,58.097,72.671,54.122,65.404,68.694,56.693,74.908,76.513,70.746,1,0,3
08069,99.235,98.353,128.941,100.412,98.647,117.765,94.529,136.588,120.412,139.235,1,0,2
02306,419.906,439.363,565.375,450.151,484.823,526.611,417.452,590.193,546.030,599.156,1,0,1
06020,189.242,146.915,313.437,144.131,244.656,250.226,225.721,271.389,305.640,277.237,1,0,2
06035,400.861,489.047,578.442,458.846,472.632,584.153,451.598,669.045,604.023,657.128,1,0,2
11472,613.026,623.660,867.231,623.819,744.677,735.286,641.383,888.320,844.604,889.502,1,0,2
11467,47.105,47.734,61.176,48.111,58.915,56.025,47.985,64.568,59.668,64.945,0,0,2
00396,60.711,67.795,82.542,65.626,76.470,80.663,66.494,94.398,83.265,90.928,1,2,2
07548,219.766,282.790,302.182,251.884,243.400,300.970,242.794,370.054,334.300,343.996,0,2,2
00383,153.101,160.782,209.494,164.320,181.000,199.764,152.969,234.050,191.888,235.903,1,0,2
09514,173.294,172.309,247.134,174.278,212.183,228.428,176.247,240.735,237.246,240.304,1,2,2
09501,44.093,45.704,58.458,45.570,52.148,52.014,45.436,61.277,56.847,61.679,1,0,2
05054,569.253,586.841,805.801,613.699,653.792,739.971,534.685,812.298,778.482,843.865,1,0,3
05041,285.846,299.590,390.046,310.827,334.236,368.934,279.736,402.000,374.690,413.266,1,0,3
01367,43.671,48.296,62.169,48.506,53.971,56.074,46.906,67.313,60.697,67.104,1,2,2
01372,82.707,88.824,115.477,91.009,97.370,109.692,82.184,119.047,115.268,120.255,1,0,3
03426,65.914,68.911,86.993,65.751,84.690,77.524,68.310,93.391,89.552,89.552,0,0,2
09749,207.253,225.370,300.624,219.796,253.939,254.636,226.120,315.916,288.756,311.148,1,2,2
03433,535.378,635.653,782.893,494.760,729.582,695.311,592.497,787.970,789.240,677.541,2,0,0
10347,112.923,124.376,152.007,120.561,134.722,141.595,122.706,164.505,153.031,161.636,2,0,0
10352,106.612,105.092,150.802,114.392,121.468,118.722,104.595,143.051,133.241,148.152,2,0,0
07715,50.938,57.313,68.575,50.725,63.900,63.475,61.775,76.225,72.825,72.400,0,0,1
07700,52.809,53.060,68.627,56.324,60.592,64.359,47.452,68.879,62.434,72.477,0,1,3
04900,51.398,54.559,74.525,58.051,62.322,68.627,49.900,73.848,70.559,76.661,1,2,1
04915,104.334,102.918,142.325,112.903,116.265,133.858,95.638,139.722,129.706,148.053,1,0,2
05209,92.903,118.203,135.789,109.331,117.122,135.502,103.282,149.774,138.962,143.936,0,0,0
09100,425.332,403.308,550.136,463.508,415.054,492.873,384.221,592.716,457.634,629.423,1,2,1
09115,155.093,156.444,210.287,163.428,166.765,196.378,160.725,234.166,203.303,240.249,0,0,2
00782,619.685,706.904,852.038,700.001,735.494,784.095,675.805,952.060,806.762,945.573,0,0,0
07149,53.822,59.930,78.436,56.157,66.398,73.944,57.774,82.029,83.287,76.819,0,0,1
00797,94.874,103.083,147.283,107.082,117.606,110.870,93.190,146.441,136.325,150.363,0,1,0
02966,303.240,264.628,432.392,285.931,385.125,259.302,307.900,355.833,431.060,377.136,1,0,2
02973,549.009,612.089,759.037,616.232,665.313,714.595,584.492,860.467,732.336,862.439,0,0,2
01773,99.923,112.377,150.451,88.892,145.470,111.665,125.543,155.789,175.004,136.574,1,0,2
01766,350.814,493.538,506.132,353.613,441.066,434.770,483.743,599.182,603.380,494.238,0,0,0
03997,168.929,185.798,221.152,175.038,197.484,215.958,188.482,242.158,233.723,232.957,1,0,2
03982,401.158,457.946,559.153,444.958,508.130,501.527,432.203,589.630,574.620,576.340,1,2,0
05440,345.963,281.181,482.004,334.626,358.919,352.441,300.615,447.994,367.017,478.765,0,0,2
05455,280.722,317.760,377.674,301.800,335.693,346.477,302.955,435.446,382.680,416.188,0,0,2
12012,127.791,125.260,182.202,129.562,161.956,160.691,129.056,183.214,165.499,183.974,1,0,1
12007,198.584,195.664,310.516,183.498,256.131,264.424,223.223,328.190,295.442,322.854,1,0,2
10753,93.627,99.057,130.678,90.113,121.415,113.110,110.236,136.746,134.830,130.997,1,0,2
08854,57.237,61.442,79.092,61.458,62.857,72.597,59.429,86.379,75.898,86.256,1,0,2
08841,93.159,93.668,127.764,101.077,108.583,118.174,84.668,126.222,116.310,133.265,1,0,2
10746,281.107,353.728,387.680,286.766,372.590,374.476,371.647,459.357,449.926,400.884,0,0,2
07301,653.303,717.842,926.441,709.775,793.906,863.055,665.981,1057.820,918.374,1053.210,1,0,2
07314,352.438,367.149,459.126,371.290,421.962,420.532,371.435,498.908,446.828,496.094,2,0,0
06808,125.761,136.883,178.953,133.014,131.563,157.192,129.146,203.131,162.028,200.230,0,0,2
09348,424.735,450.551,608.116,439.868,495.061,560.936,463.904,674.881,600.995,685.564,1,2,2
03032,307.335,298.645,429.651,299.128,373.219,355.606,304.395,424.514,422.179,423.044,0,0,1
03027,198.757,209.719,261.202,199.557,220.308,252.981,213.455,273.174,279.117,265.094,1,0,3
05608,372.865,405.024,495.348,376.930,413.485,480.074,403.108,575.625,493.478,567.607,0,0,2
00150,170.780,190.927,229.751,182.532,216.740,216.740,182.952,246.540,222.616,240.874,1,0,2
00145,149.747,156.762,199.929,157.841,172.950,186.799,152.805,212.520,195.253,215.038,0,0,2
04263,280.517,300.382,403.066,298.585,337.765,359.221,281.793,417.992,342.429,434.783,1,0,2
04276,344.609,372.488,466.442,380.354,406.293,429.987,348.958,501.644,442.485,504.225,2,2,0
02459,81.912,89.267,116.238,90.210,97.495,105.220,82.477,121.519,108.316,123.028,1,0,1
05292,95.237,92.964,122.723,95.444,108.877,103.710,90.897,120.450,121.483,123.343,1,0,2
08723,229.414,249.409,315.148,241.569,292.055,292.055,234.804,330.016,317.863,325.408,1,1,1
10824,461.411,504.205,631.114,492.400,537.474,611.821,481.681,702.141,624.696,689.537,0,0,2
10831,526.199,575.383,786.676,576.289,602.226,730.096,550.079,834.685,738.746,850.149,1,0,3
08736,52.342,54.123,67.032,55.755,64.510,65.548,50.303,73.270,63.026,74.303,1,2,2
05287,154.171,158.582,213.775,161.992,180.395,206.812,152.140,216.452,207.794,219.792,1,0,2
11338,376.818,416.778,529.284,415.807,453.957,480.026,392.298,589.371,514.659,589.185,1,0,2
01804,461.270,497.097,664.028,478.992,579.203,606.940,476.702,684.232,673.136,665.112,0,0,1
01811,155.885,135.254,257.191,134.946,201.457,168.202,161.428,241.487,245.182,240.256,1,0,0
10181,95.016,134.818,111.486,127.956,100.849,157.465,118.348,166.729,132.073,162.955,0,0,2
10194,121.467,128.595,161.800,126.231,140.713,146.059,128.595,172.790,158.177,171.721,1,0,2
00318,37.643,42.878,51.650,42.595,46.556,48.395,39.907,53.489,50.376,53.630,1,0,2
11170,537.576,576.726,784.983,586.121,646.050,750.548,558.053,851.672,751.016,861.665,1,0,2
11165,183.053,201.316,259.005,201.316,221.319,247.410,188.851,285.965,254.657,285.965,1,0,2
06522,130.492,135.403,172.729,140.151,153.248,164.380,130.820,192.865,158.977,190.573,0,0,3
06537,181.153,185.593,215.407,164.660,223.653,189.399,210.967,244.587,241.415,229.997,1,1,3
02611,237.787,224.311,311.903,256.075,271.476,291.689,214.685,302.277,285.914,334.041,0,2,3
02604,487.705,540.275,703.152,543.326,598.554,669.099,530.802,783.670,663.602,788.945,1,0,2
04677,274.447,293.524,372.379,289.709,327.864,329.136,307.048,407.779,361.626,404.555,1,0,2
04662,393.147,385.081,542.064,424.171,429.756,479.395,368.328,533.377,493.045,568.124,1,0,2
06893,280.606,261.045,440.545,261.045,354.247,357.699,296.715,460.106,411.779,461.256,1,0,2
06886,392.125,425.918,547.200,408.487,469.999,462.495,425.615,599.014,539.945,584.194,2,2,0
00544,175.324,177.266,227.207,183.676,228.062,224.148,177.171,260.288,210.883,257.523,1,0,2
00551,44.317,40.366,53.683,39.927,51.488,45.781,44.902,53.976,52.512,52.951,0,0,2
11739,137.699,147.609,196.062,146.635,150.114,181.134,142.854,212.126,185.772,213.829,1,1,2
08337,69.664,84.893,101.191,96.115,66.725,112.145,72.336,131.115,95.580,137.260,1,0,2
05686,182.456,209.675,258.095,203.251,245.488,243.101,195.221,282.252,264.589,274.139,1,0,3
05693,130.490,125.286,172.122,143.653,155.898,153.449,112.429,162.633,156.510,181.000,0,0,2
02058,464.233,520.456,652.740,522.199,574.358,582.614,467.089,684.331,658.628,681.551,1,0,1
08322,159.979,168.054,218.426,175.202,189.997,206.902,156.826,225.774,213.424,229.469,1,0,3
07862,76.180,78.176,104.591,83.873,91.496,91.886,72.145,110.455,95.991,116.123,0,0,1
07877,154.780,157.543,209.369,160.431,187.686,178.246,168.743,226.017,189.194,226.310,1,0,1
10595,530.783,500.908,704.058,544.725,602.483,614.433,494.933,706.050,636.342,745.883,1,0,3
10580,430.000,458.000,595.000,456.000,459.000,539.000,449.000,624.000,569.712,623.812,0,0,2
00719,40.308,44.446,54.692,44.446,49.480,52.938,40.082,57.192,53.904,57.647,0,0,2
12089,53.327,58.590,67.462,60.921,64.079,69.717,52.726,78.363,62.274,79.792,0,0,2
02205,95.757,99.083,130.659,104.071,112.440,129.398,90.110,135.564,124.977,141.351,0,0,4
02210,74.132,76.396,100.396,81.604,95.415,90.434,71.330,104.900,95.179,107.575,1,0,2
03919,38.429,41.737,50.267,39.126,43.652,47.482,41.215,55.838,52.182,53.923,0,0,3
11564,162.905,168.841,233.603,170.730,196.095,208.508,163.984,246.016,219.032,248.444,1,0,2
11571,270.906,292.882,361.063,276.541,325.563,358.245,294.572,394.871,364.443,383.602,1,0,2
06136,126.548,174.470,172.094,136.449,151.499,166.549,159.816,220.808,204.966,189.916,1,0,3
06123,563.830,517.226,911.566,479.585,755.623,734.113,676.755,909.774,872.132,888.264,1,2,2
10019,381.639,410.278,542.263,422.563,457.380,512.568,390.648,582.603,516.920,590.504,1,0,2
00280,106.379,102.273,153.594,88.930,153.252,123.486,112.880,154.963,157.700,139.567,1,0,2
00295,315.327,338.261,426.670,333.338,365.936,394.308,323.378,470.558,422.680,464.884,0,1,2
01989,167.921,181.936,235.514,176.738,198.002,220.480,179.811,247.515,241.191,243.813,1,0,2
09402,44.009,50.115,59.142,45.602,51.443,57.549,50.513,69.230,61.664,64.850,0,2,2
03778,569.044,536.921,842.295,553.335,701.241,726.261,599.620,849.583,782.065,862.753,0,0,2
09417,61.444,51.333,76.222,52.000,77.667,58.778,64.000,69.000,74.556,69.111,0,0,2
00978,108.511,123.191,150.331,116.548,127.762,144.670,115.795,162.689,154.952,158.255,1,0,1
05142,48.465,46.662,63.844,52.832,58.433,56.250,42.865,60.332,58.539,66.623,1,0,3
02789,252.456,285.762,345.255,259.206,297.822,317.956,280.918,378.921,373.649,353.714,0,0,3
05157,69.107,66.555,93.244,65.255,74.308,81.817,70.337,107.909,91.173,107.226,1,0,2
01271,180.015,189.169,266.778,192.119,221.304,232.185,179.024,266.100,265.680,267.980,1,1,1
01264,69.852,73.857,93.414,77.256,77.448,86.573,74.155,99.148,86.513,102.654,1,2,1
03530,206.030,216.821,279.769,215.022,244.698,247.396,208.728,287.862,272.575,286.063,1,2,1
11958,298.984,314.135,412.341,309.085,376.426,338.827,345.561,410.657,396.628,410.657,2,0,0
03525,503.408,382.996,725.547,480.571,657.037,611.364,370.540,611.364,578.147,696.482,0,0,2
07603,280.256,271.494,382.857,280.538,355.157,339.612,285.626,392.750,358.832,402.360,1,1,1
07616,80.025,107.435,108.878,101.024,87.078,125.388,97.978,141.738,120.900,136.128,1,0,4
10251,105.051,131.275,151.916,145.318,121.462,157.669,99.637,168.835,127.384,175.772,0,1,1
10244,130.289,143.173,168.942,155.613,128.956,173.385,116.607,197.201,149.393,209.373,1,2,2
01039,453.560,458.589,727.611,469.484,600.223,567.538,512.225,703.306,661.403,704.144,1,2,0
04816,38.439,42.875,53.696,41.577,46.288,49.072,39.954,56.834,52.938,56.184,1,0,3
04803,578.550,580.885,763.023,616.690,663.392,667.284,552.863,776.255,715.543,801.941,1,0,2
09016,223.224,223.130,301.700,247.689,241.923,283.462,214.231,302.154,275.154,325.000,1,2,2
09003,155.373,119.614,209.111,103.395,175.305,108.084,167.098,171.788,214.583,152.051,0,0,3
03379,64.416,65.494,87.108,69.706,74.427,81.903,59.762,84.848,83.718,88.916,1,0,2
02870,92.212,96.833,121.760,93.340,97.326,119.114,97.526,131.659,123.580,128.955,1,0,3
10418,72.934,73.947,98.408,79.447,84.947,88.566,71.487,102.605,90.013,105.645,1,0,2
02865,82.246,91.698,132.542,88.022,109.018,118.726,92.823,145.985,132.400,145.282,2,1,0
00694,181.336,195.434,238.021,194.846,214.231,229.797,192.491,267.468,228.450,266.508,1,0,2
00681,111.742,119.498,148.943,121.509,146.933,148.513,111.598,170.201,140.900,170.632,0,0,2
03881,65.605,72.247,90.119,70.436,74.421,80.579,68.504,95.674,88.308,96.036,0,0,0
03894,79.330,90.179,104.500,74.774,99.293,90.396,94.302,113.396,118.604,99.076,1,0,2
01665,433.823,465.610,572.833,444.774,555.219,553.302,435.679,649.725,558.001,641.473,0,0,1
01670,89.576,99.202,128.612,99.456,110.695,123.978,96.301,135.314,126.243,136.465,1,2,2
12104,605.378,677.751,833.925,657.436,685.370,772.979,635.851,921.534,816.149,902.489,1,0,2
12111,291.347,337.883,408.930,310.059,372.977,402.016,334.258,457.328,418.092,435.006,1,0,2
05556,187.697,172.139,252.386,196.705,205.303,233.553,164.360,220.451,216.357,245.836,1,2,2
02388,48.484,52.071,67.615,52.413,58.038,62.416,48.314,69.152,63.857,69.494,1,0,2
05543,172.186,197.655,235.232,187.216,210.617,217.632,192.621,258.999,241.362,246.856,0,1,0
07217,204.345,210.352,269.113,213.221,219.945,231.712,199.216,282.327,243.536,286.563,2,0,0
07202,224.269,240.941,292.975,235.113,253.162,295.382,243.533,334.815,296.221,328.646,0,0,2
08942,100.476,110.561,138.983,105.518,127.522,131.190,108.269,150.443,135.315,148.609,0,0,1
10645,255.387,275.889,377.177,289.284,307.669,334.732,257.567,395.825,342.708,405.458,2,2,0
10650,151.419,138.526,190.456,146.763,181.860,169.326,143.898,195.470,175.772,200.484,0,0,2
08957,40.666,44.379,55.857,46.404,39.315,52.650,41.678,66.828,50.624,67.503,1,0,2
03124,290.472,299.022,387.456,306.696,333.221,362.535,284.477,392.539,369.786,397.641,1,2,2
03131,111.890,111.185,149.753,111.395,133.932,130.182,111.746,149.676,148.053,149.280,1,2,1
01438,297.959,329.678,409.353,323.750,350.621,396.150,310.879,468.326,390.936,459.206,1,0,2
01976,160.048,171.022,219.030,174.158,188.408,209.950,154.498,225.146,212.387,230.736,1,0,2
01963,109.222,120.181,150.713,123.457,132.390,143.218,103.434,156.082,146.226,158.748,1,0,2
04159,359.089,390.265,493.488,387.100,426.880,458.459,365.168,543.332,481.040,539.411,0,0,1
03792,111.892,119.919,158.270,125.270,131.968,155.939,104.162,159.757,154.405,165.703,0,0,3
03787,118.217,127.743,174.047,136.474,144.942,154.732,114.513,180.927,158.701,188.071,0,0,3
11002,144.480,155.516,187.608,148.896,161.933,186.317,157.057,209.161,191.964,204.797,0,0,2
11017,296.488,313.399,425.288,311.340,357.900,376.591,306.279,453.133,409.522,452.243,0,0,3
06450,295.930,333.390,429.124,270.361,388.690,376.797,389.284,501.667,502.261,444.584,1,2,2
06445,89.156,94.460,125.281,94.886,106.815,117.645,93.274,133.259,121.776,133.259,1,0,2
00987,206.850,229.530,282.979,218.530,248.997,247.193,222.467,304.721,286.615,296.644,1,0,2
00992,357.988,405.896,532.404,393.875,433.929,522.015,386.884,581.146,524.027,572.511,1,0,2
08419,306.872,313.691,433.507,333.173,358.500,393.568,305.898,428.636,392.594,442.274,1,0,1
02763,229.395,219.308,295.680,251.730,279.109,279.829,189.768,306.487,254.612,346.114,1,2,3
02776,609.352,695.502,1071.910,668.994,825.389,850.572,682.248,1138.180,1044.080,1116.970,2,0,0
00022,92.484,112.399,126.402,104.620,106.176,138.226,107.731,148.184,135.114,137.604,1,0,3
00037,206.053,230.889,303.279,219.380,281.471,286.317,208.779,320.240,307.822,310.245,1,0,1
05818,132.009,140.171,162.689,136.997,163.031,159.263,136.997,189.751,163.374,185.640,0,2,1
04311,102.080,106.958,131.578,102.214,131.162,133.869,107.004,146.364,128.454,141.783,1,0,2
04304,68.049,72.809,96.408,74.328,79.696,90.533,69.770,104.510,92.660,105.422,0,1,2
08651,139.793,145.603,196.239,153.154,161.587,182.720,138.829,207.955,183.209,214.093,1,0,2
10956,41.422,48.383,56.198,48.749,44.719,60.961,52.046,69.754,60.839,64.991,0,0,3
10943,340.631,363.527,488.787,369.569,400.690,459.522,363.866,521.160,469.640,523.174,1,2,1
08644,132.171,138.482,158.401,130.819,160.607,153.620,129.348,176.788,156.194,173.111,1,0,2
06618,481.776,428.224,743.140,461.196,610.408,537.778,503.747,720.378,656.468,738.941,1,0,1
03386,325.273,325.757,449.195,333.525,370.959,413.616,316.921,451.081,444.769,461.011,1,0,2
03393,350.407,385.126,465.644,347.452,426.493,407.287,387.342,501.841,487.067,468.599,2,1,0
04558,106.883,96.166,150.792,98.307,125.219,116.697,111.403,149.108,141.618,148.850,1,0,2
02377,41.494,43.533,58.822,47.425,48.351,53.633,41.216,60.305,54.004,62.436,0,1,2
08018,71.668,78.912,92.917,73.117,73.439,91.307,78.751,106.278,97.263,101.771,0,0,2
02362,284.385,290.122,450.745,285.533,315.363,370.433,327.983,517.289,427.799,506.963,1,0,2
11416,133.185,144.505,185.168,139.239,162.782,171.273,145.769,201.141,183.602,197.859,0,0,1
11403,683.890,744.625,970.696,734.407,843.076,921.040,730.950,1045.540,950.991,1044.050,0,0,3
06044,695.016,643.986,1021.610,676.645,874.644,927.716,613.367,1052.230,864.438,1068.560,1,0,2
06051,243.440,264.394,342.850,273.316,275.546,305.177,240.205,359.052,327.041,367.771,0,0,1
04705,414.460,436.719,575.287,450.381,493.295,494.554,403.902,587.725,562.544,601.575,0,0,0
04710,248.101,265.643,353.858,247.600,323.556,312.637,252.612,369.396,373.907,350.349,1,0,3
00436,587.643,579.141,963.859,581.266,772.563,789.567,651.408,1008.500,917.098,1010.620,0,0,2
00423,83.977,86.581,110.767,86.581,96.702,101.367,85.360,115.673,108.626,115.693,1,0,2
06219,303.522,325.840,426.823,326.391,358.157,390.312,326.218,448.887,415.763,449.743,1,0,1
09959,157.672,172.369,220.372,175.756,191.563,221.782,163.073,243.101,211.211,244.243,0,0,2
08245,134.183,147.419,183.403,144.524,162.309,175.958,147.832,203.257,183.817,200.361,1,0,2
08250,367.887,401.132,542.425,398.757,451.407,498.607,389.259,579.232,517.491,574.483,1,1,1
07910,208.477,213.693,236.295,193.119,246.148,221.807,216.011,254.551,239.773,247.017,1,0,1
07905,125.103,134.692,177.282,134.692,148.231,158.667,129.333,188.846,173.051,186.872,0,0,3
